bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry,index_right,source,id,name
ES1-400,400,f,Substation,f,ES1,-7.478963550093904,43.7020276396567,ES,POINT (-7.478963550093904 43.7020276396567),29.0,https://simplemaps.com,ESLU,Lugo
ES10-220,220,f,Substation,f,ES10,-3.849633099999998,43.3445405893267,ES,POINT (-3.849633099999998 43.3445405893267),44.0,https://simplemaps.com,ESS,Cantabria
ES100-220,220,f,Substation,f,ES100,1.3446848999999976,42.31889588845269,ES,POINT (1.3446848999999976 42.31889588845269),11.0,https://simplemaps.com,ESL,Lérida
ES101-220,220,f,Substation,f,ES101,-8.138019599999994,42.30096278843702,ES,POINT (-8.138019599999994 42.30096278843702),25.0,https://simplemaps.com,ESOR,Orense
ES102-220,220,f,Substation,f,ES102,-8.080452199999987,42.28809258842574,ES,POINT (-8.080452199999987 42.28809258842574),25.0,https://simplemaps.com,ESOR,Orense
ES103-220,220,f,Substation,f,ES103,-7.227225091778386,42.283844542595375,ES,POINT (-7.227225091778386 42.283844542595375),25.0,https://simplemaps.com,ESOR,Orense
ES103-400,400,f,Substation,f,ES103,-7.227028036007776,42.28407405462945,ES,POINT (-7.227028036007776 42.28407405462945),25.0,https://simplemaps.com,ESOR,Orense
ES104-220,220,f,Substation,f,ES104,-8.130686499999996,42.275800788415,ES,POINT (-8.130686499999996 42.275800788415),25.0,https://simplemaps.com,ESOR,Orense
ES105-220,220,f,Substation,f,ES105,-8.599921399999994,42.2721374884118,ES,POINT (-8.599921399999994 42.2721374884118),27.0,https://simplemaps.com,ESPO,Pontevedra
ES106-220,220,f,Substation,f,ES106,-8.07359259999999,42.27212538841179,ES,POINT (-8.07359259999999 42.27212538841179),25.0,https://simplemaps.com,ESOR,Orense
ES107-220,220,f,Substation,f,ES107,-8.6210824,42.26519278840569,ES,POINT (-8.6210824 42.26519278840569),27.0,https://simplemaps.com,ESPO,Pontevedra
ES108-220,220,f,Substation,f,ES108,0.95844102950735,42.25652921866705,ES,POINT (0.9584410295073499 42.25652921866705),11.0,https://simplemaps.com,ESL,Lérida
ES109-220,220,f,Substation,f,ES109,-8.4342632,42.24680468838959,ES,POINT (-8.4342632 42.24680468838959),27.0,https://simplemaps.com,ESPO,Pontevedra
ES11-220,220,f,Substation,f,ES11,-4.0800909000000045,43.340407889323295,ES,POINT (-4.0800909000000045 43.340407889323295),44.0,https://simplemaps.com,ESS,Cantabria
ES110-220,220,f,Substation,f,ES110,-8.694434931595314,42.24326204220272,ES,POINT (-8.694434931595314 42.24326204220272),27.0,https://simplemaps.com,ESPO,Pontevedra
ES113-220,220,f,Substation,f,ES113,-8.586378799999999,42.18915938833895,ES,POINT (-8.586378799999999 42.18915938833895),27.0,https://simplemaps.com,ESPO,Pontevedra
ES114-400,400,f,Substation,f,ES114,-1.6936090709670204,42.17777439980363,ES,POINT (-1.6936090709670204 42.17777439980363),7.0,https://simplemaps.com,ESLO,La Rioja
ES116-220,220,f,Substation,f,ES116,-1.668904299999985,42.161629888314735,ES,POINT (-1.668904299999985 42.161629888314735),2.0,https://simplemaps.com,ESNA,Navarra
ES117-220,220,f,Substation,f,ES117,-7.106706500000007,42.15833748831187,ES,POINT (-7.106706500000007 42.15833748831187),25.0,https://simplemaps.com,ESOR,Orense
ES118-220,220,f,Substation,f,ES118,-7.188540299999986,42.15427338830826,ES,POINT (-7.188540299999986 42.15427338830826),25.0,https://simplemaps.com,ESOR,Orense
ES12-220,220,f,Substation,f,ES12,-3.0538614802526163,43.33785193976023,ES,POINT (-3.0538614802526163 43.33785193976023),5.0,https://simplemaps.com,ESBI,Bizkaia
ES12-400,400,f,Substation,f,ES12,-3.0536460336570066,43.33807327645732,ES,POINT (-3.0536460336570066 43.33807327645732),5.0,https://simplemaps.com,ESBI,Bizkaia
ES120-220,220,f,Substation,f,ES120,-8.4998862,42.11230498827126,ES,POINT (-8.4998862 42.11230498827126),27.0,https://simplemaps.com,ESPO,Pontevedra
ES121-220,220,f,Substation,f,ES121,-1.7138840999999965,42.11114528827025,ES,POINT (-1.7138840999999965 42.11114528827025),2.0,https://simplemaps.com,ESNA,Navarra
ES122-220,220,f,Substation,f,ES122,-6.658405196717608,42.09448074132165,ES,POINT (-6.658405196717608 42.094480741321654),26.0,https://simplemaps.com,ESZA,Zamora
ES123-220,220,f,Substation,f,ES123,-0.7180039999999905,42.08224448824475,ES,POINT (-0.7180039999999905 42.08224448824475),4.0,https://simplemaps.com,ESHU,Huesca
ES124-220,220,f,Substation,f,ES124,-1.646046599999994,42.06518248822968,ES,POINT (-1.646046599999994 42.065182488229674),2.0,https://simplemaps.com,ESNA,Navarra
ES125-400,400,f,Substation,f,ES125,-5.1567909,42.064447988229055,ES,POINT (-5.1567909 42.064447988229055),33.0,https://simplemaps.com,ESVA,Valladolid
ES126-400,400,f,Substation,f,ES126,-1.2221561000000007,42.05544218822104,ES,POINT (-1.2221561000000007 42.05544218822104),6.0,https://simplemaps.com,ESZ,Zaragoza
ES127-220,220,f,Substation,f,ES127,-4.488971299999995,42.05379978821959,ES,POINT (-4.488971299999995 42.053799788219585),45.0,https://simplemaps.com,ESP,Palencia
ES128-400,400,f,Substation,f,ES128,-4.849094299999995,42.00214028817385,ES,POINT (-4.849094299999995 42.00214028817385),45.0,https://simplemaps.com,ESP,Palencia
ES129-220,220,f,Substation,f,ES129,-6.256061600000003,41.99998968817194,ES,POINT (-6.256061600000003 41.999989688171944),26.0,https://simplemaps.com,ESZA,Zamora
ES13-220,220,f,Substation,f,ES13,-5.819679200000004,43.32799048931295,ES,POINT (-5.819679200000004 43.327990489312945),43.0,https://simplemaps.com,ESO,Asturias
ES130-220,220,f,Substation,f,ES130,-4.4618987,41.97813688815257,ES,POINT (-4.4618987 41.97813688815257),45.0,https://simplemaps.com,ESP,Palencia
ES131-220,220,f,Substation,f,ES131,-0.6244429999999915,41.96694278814258,ES,POINT (-0.6244429999999915 41.96694278814258),4.0,https://simplemaps.com,ESHU,Huesca
ES132-400,400,f,Substation,f,ES132,-5.011508200000002,41.94364028812191,ES,POINT (-5.011508200000002 41.943640288121905),33.0,https://simplemaps.com,ESVA,Valladolid
ES133-400,400,f,Substation,f,ES133,2.3691245000000007,41.91361408809519,ES,POINT (2.3691245000000007 41.91361408809519),15.0,https://simplemaps.com,ESB,Barcelona
ES134-400,400,f,Substation,f,ES134,-5.157625319562727,41.8867660493264,ES,POINT (-5.157625319562727 41.8867660493264),33.0,https://simplemaps.com,ESVA,Valladolid
ES135-220,220,f,Substation,f,ES135,2.219578400000004,41.88322588806814,ES,POINT (2.219578400000004 41.88322588806814),15.0,https://simplemaps.com,ESB,Barcelona
ES136-220,220,f,Substation,f,ES136,-4.818134799219925,41.868701688256856,ES,POINT (-4.818134799219925 41.868701688256856),45.0,https://simplemaps.com,ESP,Palencia
ES137-220,220,f,Substation,f,ES137,-1.9008008000000065,41.825939088017,ES,POINT (-1.9008008000000063 41.825939088016995),9.0,https://simplemaps.com,ESSO,Soria
ES138-220,220,f,Substation,f,ES138,-1.2877088995006571,41.77014213815022,ES,POINT (-1.2877088995006571 41.77014213815022),6.0,https://simplemaps.com,ESZ,Zaragoza
ES139-220,220,f,Substation,f,ES139,-1.2239701000000027,41.7187166879209,ES,POINT (-1.2239701000000027 41.7187166879209),6.0,https://simplemaps.com,ESZ,Zaragoza
ES14-400,400,f,Substation,f,ES14,-4.19184637538073,43.32630391380353,ES,POINT (-4.19184637538073 43.32630391380353),44.0,https://simplemaps.com,ESS,Cantabria
ES140-220,220,f,Substation,f,ES140,-0.7763447000000014,41.70685328791024,ES,POINT (-0.7763447000000014 41.70685328791024),6.0,https://simplemaps.com,ESZ,Zaragoza
ES141-220,220,f,Substation,f,ES141,-1.3284213,41.70632798790977,ES,POINT (-1.3284213 41.70632798790977),6.0,https://simplemaps.com,ESZ,Zaragoza
ES142-220,220,f,Substation,f,ES142,-1.3500529782876127,41.70521348222553,ES,POINT (-1.3500529782876127 41.70521348222553),6.0,https://simplemaps.com,ESZ,Zaragoza
ES143-400,400,f,Substation,f,ES143,2.1031418000000057,41.667031487874446,ES,POINT (2.1031418000000057 41.667031487874446),15.0,https://simplemaps.com,ESB,Barcelona
ES144-400,400,f,Substation,f,ES144,-1.3093341999999986,41.665732087873245,ES,POINT (-1.3093341999999986 41.665732087873245),6.0,https://simplemaps.com,ESZ,Zaragoza
ES145-220,220,f,Substation,f,ES145,2.312078699999998,41.65555208786411,ES,POINT (2.312078699999998 41.65555208786411),15.0,https://simplemaps.com,ESB,Barcelona
ES146-220,220,f,Substation,f,ES146,-4.7429533,41.648242687857504,ES,POINT (-4.7429533 41.648242687857504),33.0,https://simplemaps.com,ESVA,Valladolid
ES147-220,220,f,Substation,f,ES147,-4.764060191863106,41.64538616276325,ES,POINT (-4.764060191863106 41.64538616276325),33.0,https://simplemaps.com,ESVA,Valladolid
ES148-220,220,f,Substation,f,ES148,2.281998100089959,41.64263298787578,ES,POINT (2.281998100089959 41.64263298787578),15.0,https://simplemaps.com,ESB,Barcelona
ES149-220,220,f,Substation,f,ES149,-1.017559199999994,41.62606688783752,ES,POINT (-1.017559199999994 41.626066887837524),6.0,https://simplemaps.com,ESZ,Zaragoza
ES15-220,220,f,Substation,f,ES15,-8.411159800000002,43.3254937893109,ES,POINT (-8.411159800000002 43.325493789310904),28.0,https://simplemaps.com,ESC,La Coruña
ES150-220,220,f,Substation,f,ES150,-4.789940399999998,41.62410088783575,ES,POINT (-4.789940399999998 41.62410088783575),33.0,https://simplemaps.com,ESVA,Valladolid
ES151-220,220,f,Substation,f,ES151,-4.804766599999989,41.61520428782775,ES,POINT (-4.804766599999989 41.61520428782775),33.0,https://simplemaps.com,ESVA,Valladolid
ES152-220,220,f,Substation,f,ES152,2.1906838000000044,41.60859598782178,ES,POINT (2.1906838000000044 41.60859598782178),15.0,https://simplemaps.com,ESB,Barcelona
ES153-220,220,f,Substation,f,ES153,-1.0339181999999911,41.60460008781818,ES,POINT (-1.0339181999999913 41.60460008781818),6.0,https://simplemaps.com,ESZ,Zaragoza
ES154-220,220,f,Substation,f,ES154,-0.8133888999999952,41.584072087799626,ES,POINT (-0.8133888999999952 41.584072087799626),6.0,https://simplemaps.com,ESZ,Zaragoza
ES155-220,220,f,Substation,f,ES155,2.09721233098667,41.576464442600525,ES,POINT (2.09721233098667 41.576464442600525),15.0,https://simplemaps.com,ESB,Barcelona
ES156-220,220,f,Substation,f,ES156,-6.18947989999999,41.57411448779065,ES,POINT (-6.18947989999999 41.57411448779065),26.0,https://simplemaps.com,ESZA,Zamora
ES157-220,220,f,Substation,f,ES157,-0.7750886999999936,41.56016738777801,ES,POINT (-0.7750886999999936 41.56016738777801),6.0,https://simplemaps.com,ESZ,Zaragoza
ES158-220,220,f,Substation,f,ES158,-5.035185199999993,41.55371568777222,ES,POINT (-5.035185199999993 41.55371568777222),33.0,https://simplemaps.com,ESVA,Valladolid
ES159-220,220,f,Substation,f,ES159,-4.6745467,41.54023928776,ES,POINT (-4.6745467 41.54023928776),33.0,https://simplemaps.com,ESVA,Valladolid
ES16-220,220,f,Substation,f,ES16,-1.9087632999999944,43.32526448931071,ES,POINT (-1.9087632999999946 43.32526448931071),3.0,https://simplemaps.com,ESSS,Gipuzkoa
ES160-220,220,f,Substation,f,ES160,-0.6904983999999997,41.53628128775644,ES,POINT (-0.6904983999999997 41.53628128775644),6.0,https://simplemaps.com,ESZ,Zaragoza
ES161-220,220,f,Substation,f,ES161,2.0242711000000093,41.52763818774856,ES,POINT (2.0242711000000093 41.52763818774856),15.0,https://simplemaps.com,ESB,Barcelona
ES162-400,400,f,Substation,f,ES162,1.989240999999997,41.507491787730366,ES,POINT (1.989240999999997 41.507491787730366),15.0,https://simplemaps.com,ESB,Barcelona
ES163-220,220,f,Substation,f,ES163,1.9947320000000053,41.48662368771143,ES,POINT (1.9947320000000057 41.48662368771143),15.0,https://simplemaps.com,ESB,Barcelona
ES164-400,400,f,Substation,f,ES164,-5.001886699999996,41.484129487709154,ES,POINT (-5.001886699999996 41.484129487709154),33.0,https://simplemaps.com,ESVA,Valladolid
ES165-220,220,f,Substation,f,ES165,2.2242243000000057,41.47257758769872,ES,POINT (2.2242243000000057 41.472577587698716),15.0,https://simplemaps.com,ESB,Barcelona
ES166-220,220,f,Substation,f,ES166,2.201969099999999,41.4487856876771,ES,POINT (2.201969099999999 41.4487856876771),15.0,https://simplemaps.com,ESB,Barcelona
ES167-400,400,f,Substation,f,ES167,-5.360568809392498,41.4458399481186,ES,POINT (-5.360568809392498 41.4458399481186),26.0,https://simplemaps.com,ESZA,Zamora
ES168-220,220,f,Substation,f,ES168,1.986320546729996,41.44530778889028,ES,POINT (1.9863205467299954 41.445307788890275),15.0,https://simplemaps.com,ESB,Barcelona
ES169-220,220,f,Substation,f,ES169,1.8614836999999969,41.42429538765487,ES,POINT (1.8614836999999969 41.424295387654865),15.0,https://simplemaps.com,ESB,Barcelona
ES17-220,220,f,Substation,f,ES17,-1.892195215866197,43.32261231747284,ES,POINT (-1.892195215866197 43.32261231747284),3.0,https://simplemaps.com,ESSS,Gipuzkoa
ES170-400,400,f,Substation,f,ES170,1.1173077000000062,41.41728148764843,ES,POINT (1.1173077000000062 41.41728148764843),12.0,https://simplemaps.com,EST,Tarragona
ES171-220,220,f,Substation,f,ES171,1.8668172000000065,41.397372587630336,ES,POINT (1.8668172000000065 41.397372587630336),15.0,https://simplemaps.com,ESB,Barcelona
ES172-220,220,f,Substation,f,ES172,2.0961151000621925,41.38700328802195,ES,POINT (2.0961151000621925 41.38700328802195),15.0,https://simplemaps.com,ESB,Barcelona
ES173-220,220,f,Substation,f,ES173,1.867981500000005,41.38431768761848,ES,POINT (1.867981500000005 41.384317687618484),15.0,https://simplemaps.com,ESB,Barcelona
ES174-220,220,f,Substation,f,ES174,1.9814099561969496,41.37524508238481,ES,POINT (1.9814099561969498 41.37524508238481),15.0,https://simplemaps.com,ESB,Barcelona
ES175-220,220,f,Substation,f,ES175,1.3611770999944577,41.37138858760846,ES,POINT (1.3611770999944577 41.37138858760846),12.0,https://simplemaps.com,EST,Tarragona
ES176-220,220,f,Substation,f,ES176,0.3122974000000074,41.32746398756659,ES,POINT (0.3122974000000074 41.32746398756659),6.0,https://simplemaps.com,ESZ,Zaragoza
ES177-220,220,f,Substation,f,ES177,-0.9507894500010328,41.30522068760112,ES,POINT (-0.9507894500010329 41.305220687601114),6.0,https://simplemaps.com,ESZ,Zaragoza
ES178-220,220,f,Substation,f,ES178,-0.7025906999999981,41.30059768754207,ES,POINT (-0.7025906999999981 41.300597687542066),6.0,https://simplemaps.com,ESZ,Zaragoza
ES18-220,220,f,Substation,f,ES18,-5.9017026093077884,43.32204967116984,ES,POINT (-5.9017026093077884 43.32204967116984),43.0,https://simplemaps.com,ESO,Asturias
ES18-400,400,f,Substation,f,ES18,-5.901497837130205,43.322276597164034,ES,POINT (-5.901497837130205 43.322276597164034),43.0,https://simplemaps.com,ESO,Asturias
ES180-400,400,f,Substation,f,ES180,-1.696474099999994,41.29022878753259,ES,POINT (-1.696474099999994 41.29022878753259),6.0,https://simplemaps.com,ESZ,Zaragoza
ES181-220,220,f,Substation,f,ES181,1.3210181000000034,41.28644938752915,ES,POINT (1.3210181000000034 41.28644938752915),12.0,https://simplemaps.com,EST,Tarragona
ES182-220,220,f,Substation,f,ES182,-6.4061345999999935,41.281457287524574,ES,POINT (-6.4061345999999935 41.281457287524574),31.0,https://simplemaps.com,ESSA,Salamanca
ES183-220,220,f,Substation,f,ES183,-6.432314999999996,41.269866687513954,ES,POINT (-6.432314999999996 41.269866687513954),31.0,https://simplemaps.com,ESSA,Salamanca
ES184-220,220,f,Substation,f,ES184,-4.487247900000001,41.26981758751391,ES,POINT (-4.487247900000001 41.26981758751391),51.0,https://simplemaps.com,ESSG,Segovia
ES185-400,400,f,Substation,f,ES185,1.7101479000000006,41.26888948751309,ES,POINT (1.7101479000000006 41.26888948751309),15.0,https://simplemaps.com,ESB,Barcelona
ES186-400,400,f,Substation,f,ES186,-0.2713422000000022,41.24870188749456,ES,POINT (-0.2713422000000022 41.248701887494555),6.0,https://simplemaps.com,ESZ,Zaragoza
ES187-220,220,f,Substation,f,ES187,1.1881035000000002,41.2155268874642,ES,POINT (1.1881035000000002 41.2155268874642),12.0,https://simplemaps.com,EST,Tarragona
ES188-220,220,f,Substation,f,ES188,-6.698735700000007,41.203639287453306,ES,POINT (-6.6987357000000065 41.203639287453306),31.0,https://simplemaps.com,ESSA,Salamanca
ES189-220,220,f,Substation,f,ES189,1.1971908953553154,41.201211752983255,ES,POINT (1.1971908953553154 41.201211752983255),12.0,https://simplemaps.com,EST,Tarragona
ES19-220,220,f,Substation,f,ES19,-1.8001564398723988,43.31887493508295,ES,POINT (-1.8001564398723988 43.318874935082945),3.0,https://simplemaps.com,ESSS,Gipuzkoa
ES190-400,400,f,Substation,f,ES190,-0.322995499999999,41.19636408744657,ES,POINT (-0.322995499999999 41.19636408744657),13.0,https://simplemaps.com,ESTE,Teruel
ES191-220,220,f,Substation,f,ES191,-5.8761099705321405,41.19419124316616,ES,POINT (-5.8761099705321405 41.19419124316616),31.0,https://simplemaps.com,ESSA,Salamanca
ES192-220,220,f,Substation,f,ES192,1.2719879000000105,41.18594758743702,ES,POINT (1.2719879000000105 41.18594758743702),12.0,https://simplemaps.com,EST,Tarragona
ES193-220,220,f,Substation,f,ES193,0.5225115000000018,41.18534978743646,ES,POINT (0.5225115000000018 41.18534978743646),12.0,https://simplemaps.com,EST,Tarragona
ES194-220,220,f,Substation,f,ES194,-0.4246498999999976,41.18348618743478,ES,POINT (-0.4246498999999976 41.18348618743478),13.0,https://simplemaps.com,ESTE,Teruel
ES195-220,220,f,Substation,f,ES195,-0.9957507000000008,41.146528987400806,ES,POINT (-0.9957507000000007 41.146528987400806),6.0,https://simplemaps.com,ESZ,Zaragoza
ES196-400,400,f,Substation,f,ES196,-2.3457299999999925,41.09998548735795,ES,POINT (-2.3457299999999925 41.09998548735795),9.0,https://simplemaps.com,ESSO,Soria
ES197-400,400,f,Substation,f,ES197,0.8422988000000016,41.02491008728865,ES,POINT (0.8422988000000016 41.02491008728865),12.0,https://simplemaps.com,EST,Tarragona
ES198-220,220,f,Substation,f,ES198,-0.9458457000000025,41.01331838727796,ES,POINT (-0.9458457000000025 41.013318387277955),13.0,https://simplemaps.com,ESTE,Teruel
ES199-220,220,f,Substation,f,ES199,0.8651093939366029,40.951153356358745,ES,POINT (0.8651093939366029 40.951153356358745),12.0,https://simplemaps.com,EST,Tarragona
ES199-400,400,f,Substation,f,ES199,0.8653310617480522,40.95136674797601,ES,POINT (0.8653310617480522 40.95136674797601),12.0,https://simplemaps.com,EST,Tarragona
ES20-400,400,f,Substation,f,ES20,-3.8373841,43.31878088930533,ES,POINT (-3.8373841000000004 43.31878088930533),44.0,https://simplemaps.com,ESS,Cantabria
ES200-400,400,f,Substation,f,ES200,-4.250099299999995,40.92088738719231,ES,POINT (-4.250099299999995 40.92088738719231),51.0,https://simplemaps.com,ESSG,Segovia
ES201-400,400,f,Substation,f,ES201,-0.2307776999999991,40.86029028713603,ES,POINT (-0.2307776999999991 40.86029028713603),13.0,https://simplemaps.com,ESTE,Teruel
ES202-220,220,f,Substation,f,ES202,-0.902643000000002,40.71330988699894,ES,POINT (-0.902643000000002 40.71330988699894),13.0,https://simplemaps.com,ESTE,Teruel
ES203-400,400,f,Substation,f,ES203,-4.074925117584159,40.69711239848584,ES,POINT (-4.074925117584159 40.697112398485835),50.0,https://simplemaps.com,ESM,Madrid
ES204-400,400,f,Substation,f,ES204,-3.994659099999996,40.65382138694326,ES,POINT (-3.9946590999999962 40.65382138694326),50.0,https://simplemaps.com,ESM,Madrid
ES205-400,400,f,Substation,f,ES205,-6.595627200000005,40.64821998693797,ES,POINT (-6.595627200000005 40.648219986937974),31.0,https://simplemaps.com,ESSA,Salamanca
ES206-400,400,f,Substation,f,ES206,-3.958337415934143,40.63156130895665,ES,POINT (-3.958337415934143 40.63156130895665),50.0,https://simplemaps.com,ESM,Madrid
ES207-400,400,f,Substation,f,ES207,-3.985058508954458,40.61474038733006,ES,POINT (-3.985058508954458 40.61474038733006),50.0,https://simplemaps.com,ESM,Madrid
ES208-400,400,f,Substation,f,ES208,-3.723004699999992,40.58835928688183,ES,POINT (-3.723004699999992 40.588359286881825),50.0,https://simplemaps.com,ESM,Madrid
ES209-220,220,f,Substation,f,ES209,-3.5573073000000064,40.576494486870665,ES,POINT (-3.5573073000000064 40.576494486870665),50.0,https://simplemaps.com,ESM,Madrid
ES21-220,220,f,Substation,f,ES21,-8.430330499999995,43.3175476893043,ES,POINT (-8.430330499999995 43.3175476893043),28.0,https://simplemaps.com,ESC,La Coruña
ES210-400,400,f,Substation,f,ES210,-3.652607299999997,40.57582108687008,ES,POINT (-3.652607299999997 40.57582108687008),50.0,https://simplemaps.com,ESM,Madrid
ES211-220,220,f,Substation,f,ES211,-3.606360000000007,40.550748186846455,ES,POINT (-3.606360000000007 40.550748186846455),50.0,https://simplemaps.com,ESM,Madrid
ES212-400,400,f,Substation,f,ES212,-3.066550999999983,40.52333558682064,ES,POINT (-3.066550999999983 40.52333558682064),49.0,https://simplemaps.com,ESGU,Guadalajara
ES213-220,220,f,Substation,f,ES213,-3.697324500000005,40.51644618681414,ES,POINT (-3.697324500000005 40.51644618681414),50.0,https://simplemaps.com,ESM,Madrid
ES214-220,220,f,Substation,f,ES214,-3.849567704081229,40.51490358184123,ES,POINT (-3.8495677040812293 40.51490358184123),50.0,https://simplemaps.com,ESM,Madrid
ES215-220,220,f,Substation,f,ES215,-3.697851999999993,40.50671158680498,ES,POINT (-3.697851999999993 40.50671158680498),50.0,https://simplemaps.com,ESM,Madrid
ES216-220,220,f,Substation,f,ES216,-3.614162692979114,40.50243499667883,ES,POINT (-3.614162692979114 40.50243499667883),50.0,https://simplemaps.com,ESM,Madrid
ES218-220,220,f,Substation,f,ES218,-3.889371199999992,40.47068088677107,ES,POINT (-3.8893711999999923 40.47068088677107),50.0,https://simplemaps.com,ESM,Madrid
ES22-400,400,f,Substation,f,ES22,-2.8464073999999853,43.31691838930378,ES,POINT (-2.8464073999999853 43.31691838930378),5.0,https://simplemaps.com,ESBI,Bizkaia
ES222-400,400,f,Substation,f,ES222,-3.227897199999997,40.43465528673702,ES,POINT (-3.227897199999997 40.43465528673702),50.0,https://simplemaps.com,ESM,Madrid
ES223-220,220,f,Substation,f,ES223,-3.520529100000002,40.434600386736975,ES,POINT (-3.520529100000002 40.434600386736975),50.0,https://simplemaps.com,ESM,Madrid
ES224-220,220,f,Substation,f,ES224,-3.607804070559511,40.41791558746941,ES,POINT (-3.607804070559511 40.41791558746941),50.0,https://simplemaps.com,ESM,Madrid
ES225-220,220,f,Substation,f,ES225,-3.579608726950981,40.41198280716428,ES,POINT (-3.5796087269509815 40.41198280716428),50.0,https://simplemaps.com,ESM,Madrid
ES226-220,220,f,Substation,f,ES226,-3.5421841039321125,40.41151000709512,ES,POINT (-3.5421841039321125 40.41151000709512),50.0,https://simplemaps.com,ESM,Madrid
ES227-220,220,f,Substation,f,ES227,-3.525258399999996,40.40320348670728,ES,POINT (-3.5252583999999954 40.40320348670728),50.0,https://simplemaps.com,ESM,Madrid
ES228-400,400,f,Substation,f,ES228,-3.470844499999992,40.39481008669932,ES,POINT (-3.470844499999992 40.39481008669932),50.0,https://simplemaps.com,ESM,Madrid
ES229-220,220,f,Substation,f,ES229,-3.9190433999999983,40.36837948667432,ES,POINT (-3.9190433999999983 40.36837948667432),50.0,https://simplemaps.com,ESM,Madrid
ES23-400,400,f,Substation,f,ES23,-3.4786876999999965,43.31362108930102,ES,POINT (-3.4786876999999965 43.31362108930102),44.0,https://simplemaps.com,ESS,Cantabria
ES230-220,220,f,Substation,f,ES230,-3.645474799999994,40.356396086662976,ES,POINT (-3.645474799999994 40.356396086662976),50.0,https://simplemaps.com,ESM,Madrid
ES231-220,220,f,Substation,f,ES231,-3.607044255993841,40.35320808670426,ES,POINT (-3.607044255993841 40.353208086704264),50.0,https://simplemaps.com,ESM,Madrid
ES232-220,220,f,Substation,f,ES232,-2.6060866999999983,40.352798286659535,ES,POINT (-2.6060866999999983 40.352798286659535),39.0,https://simplemaps.com,ESCU,Cuenca
ES233-220,220,f,Substation,f,ES233,-3.6228314999999895,40.35101018665785,ES,POINT (-3.6228314999999895 40.35101018665785),50.0,https://simplemaps.com,ESM,Madrid
ES234-220,220,f,Substation,f,ES234,-3.686280499999992,40.32874388663673,ES,POINT (-3.6862804999999916 40.32874388663673),50.0,https://simplemaps.com,ESM,Madrid
ES235-220,220,f,Substation,f,ES235,-3.824577399999996,40.326694786634825,ES,POINT (-3.8245773999999955 40.326694786634825),50.0,https://simplemaps.com,ESM,Madrid
ES236-220,220,f,Substation,f,ES236,-3.7108267447429033,40.32454486730188,ES,POINT (-3.7108267447429033 40.32454486730188),50.0,https://simplemaps.com,ESM,Madrid
ES237-220,220,f,Substation,f,ES237,-3.786080248915372,40.32346118685342,ES,POINT (-3.786080248915372 40.32346118685342),50.0,https://simplemaps.com,ESM,Madrid
ES238-220,220,f,Substation,f,ES238,-3.61320800019566,40.3191920366939,ES,POINT (-3.6132080001956597 40.3191920366939),50.0,https://simplemaps.com,ESM,Madrid
ES239-220,220,f,Substation,f,ES239,-3.744322899999651,40.31789098662653,ES,POINT (-3.744322899999651 40.31789098662653),50.0,https://simplemaps.com,ESM,Madrid
ES24-220,220,f,Substation,f,ES24,-1.8856921468776853,43.31342559126153,ES,POINT (-1.8856921468776857 43.31342559126153),3.0,https://simplemaps.com,ESSS,Gipuzkoa
ES240-220,220,f,Substation,f,ES240,-3.412359800000005,40.30447818661373,ES,POINT (-3.412359800000005 40.30447818661373),50.0,https://simplemaps.com,ESM,Madrid
ES241-220,220,f,Substation,f,ES241,-3.761928099999999,40.2873910865975,ES,POINT (-3.7619280999999987 40.2873910865975),50.0,https://simplemaps.com,ESM,Madrid
ES242-220,220,f,Substation,f,ES242,-3.7553399999999866,40.27410668658487,ES,POINT (-3.7553399999999866 40.27410668658487),50.0,https://simplemaps.com,ESM,Madrid
ES243-400,400,f,Substation,f,ES243,-3.8797134999999967,40.246294586558456,ES,POINT (-3.8797134999999967 40.246294586558456),50.0,https://simplemaps.com,ESM,Madrid
ES244-220,220,f,Substation,f,ES244,-6.126425499999994,40.19338178650811,ES,POINT (-6.126425499999994 40.19338178650811),17.0,https://simplemaps.com,ESCC,Cáceres
ES247-220,220,f,Substation,f,ES247,-4.256045600000005,40.0643529863849,ES,POINT (-4.256045600000005 40.0643529863849),20.0,https://simplemaps.com,ESTO,Toledo
ES248-220,220,f,Substation,f,ES248,-5.955652499999994,40.04964198637079,ES,POINT (-5.955652499999994 40.04964198637079),17.0,https://simplemaps.com,ESCC,Cáceres
ES249-400,400,f,Substation,f,ES249,-3.043232199999989,40.03730488635903,ES,POINT (-3.043232199999989 40.03730488635903),39.0,https://simplemaps.com,ESCU,Cuenca
ES25-400,400,f,Substation,f,ES25,-5.899647599999997,43.30631528929497,ES,POINT (-5.899647599999997 43.30631528929497),43.0,https://simplemaps.com,ESO,Asturias
ES250-400,400,f,Substation,f,ES250,-2.3084783000000053,40.02355418634583,ES,POINT (-2.3084783000000053 40.02355418634583),39.0,https://simplemaps.com,ESCU,Cuenca
ES251-220,220,f,Substation,f,ES251,-3.837319599999985,40.01593118633853,ES,POINT (-3.837319599999985 40.01593118633853),20.0,https://simplemaps.com,ESTO,Toledo
ES252-220,220,f,Substation,f,ES252,-6.086366699900032,40.00954728680809,ES,POINT (-6.086366699900032 40.00954728680809),17.0,https://simplemaps.com,ESCC,Cáceres
