bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
way/1183902141-220,220,f,Substation,f,way/1183902141,-6.555161102693315,38.78325264038072,ES,POINT (-6.555161102693315 38.78325264038072)
way/118641117-220,220,f,Substation,f,way/118641117,-4.26111989853647,42.868030028537845,ES,POINT (-4.26111989853647 42.868030028537845)
way/1194027525-220,220,f,Substation,f,way/1194027525,-2.5362604325149127,39.94994976708367,ES,POINT (-2.5362604325149127 39.949949767083666)
way/1218840771-400,400,f,Substation,f,way/1218840771,-8.251069268061226,42.74680839799249,ES,POINT (-8.251069268061226 42.74680839799249)
way/1232240349-220,220,f,Substation,f,way/1232240349,-4.714351790065522,41.525471209731656,ES,POINT (-4.714351790065522 41.525471209731656)
way/1237353930-220,220,f,Substation,f,way/1237353930,-0.996000317335334,41.123198352570576,ES,POINT (-0.996000317335334 41.123198352570576)
way/1240967180-400,400,f,Substation,f,way/1240967180,-2.74926465604073,43.23596813103784,ES,POINT (-2.74926465604073 43.235968131037836)
way/124121964-220,220,f,Substation,f,way/124121964,2.0095473817207488,41.47322669800983,ES,POINT (2.0095473817207488 41.473226698009825)
way/124121964-400,400,f,Substation,f,way/124121964,2.0097745701320204,41.47343749618338,ES,POINT (2.0097745701320204 41.47343749618338)
way/1242272378-220,220,f,Substation,f,way/1242272378,-5.087028493836558,42.93182761340272,ES,POINT (-5.087028493836558 42.931827613402724)
way/1243143644-220,220,f,Substation,f,way/1243143644,-5.809970778341451,43.27343381876398,ES,POINT (-5.809970778341451 43.27343381876398)
way/1245361619-220,220,f,Substation,f,way/1245361619,-3.48075225652824,38.99560526269829,ES,POINT (-3.48075225652824 38.995605262698284)
way/1245390527-220,220,f,Substation,f,way/1245390527,-6.920242732800845,42.41437944951012,ES,POINT (-6.920242732800845 42.414379449510115)
way/1246090890-220,220,f,Substation,f,way/1246090890,0.6685349823800105,41.6118989459027,ES,POINT (0.6685349823800105 41.6118989459027)
way/1246115410-220,220,f,Substation,f,way/1246115410,-6.339569072949729,39.6053002162528,ES,POINT (-6.339569072949729 39.6053002162528)
way/1246115410-400,400,f,Substation,f,way/1246115410,-6.339375317439174,39.60552842664343,ES,POINT (-6.339375317439174 39.60552842664343)
way/1246916016-400,400,f,Substation,f,way/1246916016,-6.1603532163035055,38.286548212011965,ES,POINT (-6.1603532163035055 38.286548212011965)
way/1252094933-400,400,f,Substation,f,way/1252094933,-3.2974338291185514,40.464414932858034,ES,POINT (-3.2974338291185514 40.464414932858034)
way/1252105002-220,220,f,Substation,f,way/1252105002,-3.5080011535250506,40.44384936801609,ES,POINT (-3.5080011535250506 40.44384936801609)
way/1252171502-220,220,f,Substation,f,way/1252171502,-3.883517286703946,40.340940019307006,ES,POINT (-3.8835172867039467 40.340940019307006)
way/1252514183-220,220,f,Substation,f,way/1252514183,1.2128150675468914,42.49597111983618,ES,POINT (1.2128150675468914 42.495971119836184)
way/1254646680-220,220,f,Substation,f,way/1254646680,-2.2002002136273098,41.95356480262343,ES,POINT (-2.2002002136273098 41.953564802623426)
way/1255236015-220,220,f,Substation,f,way/1255236015,1.85495084965989,42.17432011111719,ES,POINT (1.85495084965989 42.17432011111719)
way/1257151190-220,220,f,Substation,f,way/1257151190,2.217919503445512,41.51153392119737,ES,POINT (2.2179195034455113 41.51153392119737)
way/1258994984-220,220,f,Substation,f,way/1258994984,-0.4023749480672789,39.18494711546046,ES,POINT (-0.4023749480672789 39.18494711546046)
way/1259370155-220,220,f,Substation,f,way/1259370155,-0.2676834088693777,39.672185713964815,ES,POINT (-0.2676834088693777 39.672185713964815)
way/1259647174-220,220,f,Substation,f,way/1259647174,-0.5010927261140016,39.45170334858882,ES,POINT (-0.5010927261140016 39.45170334858882)
way/126100935-220,220,f,Substation,f,way/126100935,2.076521166700494,41.48693394701849,ES,POINT (2.076521166700494 41.48693394701849)
way/1262644008-220,220,f,Substation,f,way/1262644008,-0.7893439582048845,41.57028334954154,ES,POINT (-0.7893439582048845 41.57028334954154)
way/1262722032-220,220,f,Substation,f,way/1262722032,-5.423751577113939,36.18345281708882,ES,POINT (-5.423751577113939 36.18345281708882)
way/1262722032-400,400,f,Substation,f,way/1262722032,-5.4235622514690185,36.18367991357844,ES,POINT (-5.4235622514690185 36.18367991357844)
way/1262722037-220,220,f,Substation,f,way/1262722037,-5.388294458157954,36.18334878323903,ES,POINT (-5.388294458157954 36.183348783239026)
way/1262731213-220,220,f,Substation,f,way/1262731213,-5.412339451502056,36.24792037813444,ES,POINT (-5.412339451502056 36.24792037813444)
way/1262731213-400,400,f,Substation,f,way/1262731213,-5.412149960058573,36.2481474391603,ES,POINT (-5.412149960058573 36.2481474391603)
way/1263526773-220,220,f,Substation,f,way/1263526773,-0.930258790066678,41.343316129997504,ES,POINT (-0.9302587900666781 41.343316129997504)
way/1266061513-220,220,f,Substation,f,way/1266061513,-1.3505403278747463,41.65758719185945,ES,POINT (-1.3505403278747465 41.65758719185945)
way/1266061515-220,220,f,Substation,f,way/1266061515,-1.2876139976755363,41.696882925518665,ES,POINT (-1.2876139976755363 41.696882925518665)
way/1266081844-220,220,f,Substation,f,way/1266081844,-1.380919630562252,41.8464816128671,ES,POINT (-1.380919630562252 41.8464816128671)
way/1266081844-400,400,f,Substation,f,way/1266081844,-1.3807028126415624,41.84669967448275,ES,POINT (-1.3807028126415624 41.84669967448275)
way/1266109989-400,400,f,Substation,f,way/1266109989,0.5053048305593073,41.38837878094175,ES,POINT (0.5053048305593073 41.38837878094175)
way/1267694217-400,400,f,Substation,f,way/1267694217,-6.369439150764066,39.095147553849785,ES,POINT (-6.369439150764066 39.095147553849785)
way/1267909080-220,220,f,Substation,f,way/1267909080,-1.615498016111122,42.05046131040663,ES,POINT (-1.615498016111122 42.05046131040663)
way/126881765-400,400,f,Substation,f,way/126881765,-0.1953527592113609,40.610893213705566,ES,POINT (-0.1953527592113609 40.610893213705566)
way/126987023-220,220,f,Substation,f,way/126987023,-0.5610769554380434,39.25029323713943,ES,POINT (-0.5610769554380434 39.25029323713943)
way/126987023-400,400,f,Substation,f,way/126987023,-0.5608650181115681,39.250509955859656,ES,POINT (-0.5608650181115681 39.250509955859656)
way/1271688035-220,220,f,Substation,f,way/1271688035,-6.440567439464713,39.52318547325755,ES,POINT (-6.440567439464713 39.52318547325755)
way/1271688038-220,220,f,Substation,f,way/1271688038,-6.550784277758553,39.45925027279689,ES,POINT (-6.550784277758553 39.45925027279689)
way/1272548315-400,400,f,Substation,f,way/1272548315,-3.820468578332055,42.322679807953214,ES,POINT (-3.8204685783320547 42.322679807953214)
way/1273759380-220,220,f,Substation,f,way/1273759380,-6.384826417069664,37.342415758961,ES,POINT (-6.384826417069664 37.342415758961)
way/127528728-220,220,f,Substation,f,way/127528728,-0.2215415923150988,39.79358162900151,ES,POINT (-0.2215415923150989 39.79358162900151)
way/127528769-220,220,f,Substation,f,way/127528769,-0.4565108630126003,39.82743889318401,ES,POINT (-0.4565108630126004 39.82743889318401)
way/1275359449-220,220,f,Substation,f,way/1275359449,-2.8300521968519026,40.36465320262247,ES,POINT (-2.8300521968519026 40.36465320262247)
way/127605081-220,220,f,Substation,f,way/127605081,-0.0865482624438743,40.00334389678576,ES,POINT (-0.0865482624438744 40.00334389678576)
way/1277630152-220,220,f,Substation,f,way/1277630152,-2.0844898540369243,39.63830816463005,ES,POINT (-2.0844898540369243 39.638308164630054)
way/1277630152-400,400,f,Substation,f,way/1277630152,-2.0842817955422825,39.63852799591042,ES,POINT (-2.0842817955422825 39.63852799591042)
way/127787669-400,400,f,Substation,f,way/127787669,-0.2805055592536858,41.21730760131321,ES,POINT (-0.2805055592536859 41.21730760131321)
way/128873801-220,220,f,Substation,f,way/128873801,-0.8745653373946484,37.74164597586905,ES,POINT (-0.8745653373946484 37.74164597586905)
way/129441519-220,220,f,Substation,f,way/129441519,-1.188113198570843,37.94059508980623,ES,POINT (-1.188113198570843 37.94059508980623)
way/129441519-400,400,f,Substation,f,way/129441519,-1.187906764555258,37.94081335941252,ES,POINT (-1.1879067645552581 37.94081335941252)
way/129767234-220,220,f,Substation,f,way/129767234,0.2769235418699664,41.3680716843402,ES,POINT (0.2769235418699664 41.3680716843402)
way/129767234-400,400,f,Substation,f,way/129767234,0.2771445568223352,41.368286290965074,ES,POINT (0.2771445568223352 41.368286290965074)
way/1308518194-220,220,f,Substation,f,way/1308518194,-3.5519270418072626,40.59284714770696,ES,POINT (-3.5519270418072626 40.59284714770696)
way/1308895546-220,220,f,Substation,f,way/1308895546,-6.072884802332265,37.566368286983646,ES,POINT (-6.072884802332265 37.566368286983646)
way/1312242525-220,220,f,Substation,f,way/1312242525,-6.101228114383754,36.547867295280064,ES,POINT (-6.101228114383754 36.547867295280064)
way/131323212,250,t,Substation,f,way/131323212,2.506369933096324,39.53390099135345,ES,POINT (2.5063699330963236 39.53390099135345)
way/1316657449-220,220,f,Substation,f,way/1316657449,-6.065380116469296,36.69763743751788,ES,POINT (-6.065380116469296 36.697637437517876)
way/1316855580-220,220,f,Substation,f,way/1316855580,-5.94491649958131,37.314639535839696,ES,POINT (-5.94491649958131 37.314639535839696)
way/1328740428-220,220,f,Substation,f,way/1328740428,-5.702751657273075,37.25439186970985,ES,POINT (-5.702751657273075 37.25439186970985)
way/134884956-400,400,f,Substation,f,way/134884956,-6.733544834486647,41.0172082567028,ES,POINT (-6.733544834486647 41.017208256702794)
way/135457230-400,400,f,Substation,f,way/135457230,-8.208092991766629,41.868188812881314,ES,POINT (-8.208092991766629 41.868188812881314)
way/138785995-220,220,f,Substation,f,way/138785995,-6.831135057567849,42.41697101612723,ES,POINT (-6.831135057567849 42.41697101612723)
way/139280545-220,220,f,Substation,f,way/139280545,2.744364956362673,39.60026674519458,ES,POINT (2.7443649563626735 39.60026674519458)
way/139280769-220,220,f,Substation,f,way/139280769,3.039487563189547,39.67375423676344,ES,POINT (3.039487563189547 39.673754236763436)
way/140011919-400,400,f,Substation,f,way/140011919,0.8790477667719331,40.97609134480337,ES,POINT (0.8790477667719331 40.97609134480337)
way/140743482-220,220,f,Substation,f,way/140743482,-7.768431907103642,42.62536977226805,ES,POINT (-7.768431907103642 42.62536977226805)
way/140781473-220,220,f,Substation,f,way/140781473,-7.713507966758893,42.62637761517872,ES,POINT (-7.713507966758893 42.62637761517872)
way/143044526-220,220,f,Substation,f,way/143044526,2.701702863520901,39.54738247053605,ES,POINT (2.7017028635209015 39.54738247053605)
way/143207685-220,220,f,Substation,f,way/143207685,-0.7418724082235517,41.72160254676143,ES,POINT (-0.7418724082235517 41.72160254676143)
way/143207685-400,400,f,Substation,f,way/143207685,-0.7416537624696634,41.721819281204375,ES,POINT (-0.7416537624696634 41.721819281204375)
way/143207686-220,220,f,Substation,f,way/143207686,-0.8468446650680767,41.74218400162698,ES,POINT (-0.8468446650680767 41.74218400162698)
way/143293789-220,220,f,Substation,f,way/143293789,3.1586676518835217,39.58203721783313,ES,POINT (3.1586676518835217 39.58203721783313)
way/143483652-220,220,f,Substation,f,way/143483652,-8.113678063821851,42.2916234637938,ES,POINT (-8.113678063821851 42.2916234637938)
way/143483653-220,220,f,Substation,f,way/143483653,-8.26932775946293,42.26108921159967,ES,POINT (-8.26932775946293 42.26108921159967)
way/143483666-220,220,f,Substation,f,way/143483666,-8.05742366706939,42.25611757851288,ES,POINT (-8.05742366706939 42.25611757851288)
way/143483666-400,400,f,Substation,f,way/143483666,-8.05722975853296,42.25634860947658,ES,POINT (-8.05722975853296 42.25634860947658)
way/144116982-220,220,f,Substation,f,way/144116982,-4.7431661016409725,41.91545871754551,ES,POINT (-4.7431661016409725 41.915458717545505)
way/144116983-220,220,f,Substation,f,way/144116983,-4.789124776822151,41.85742136302959,ES,POINT (-4.789124776822151 41.85742136302959)
way/144138407-220,220,f,Substation,f,way/144138407,-4.679086483930032,41.64361449054584,ES,POINT (-4.679086483930032 41.64361449054584)
way/144138410-220,220,f,Substation,f,way/144138410,-4.812936979529758,41.638630606426936,ES,POINT (-4.812936979529758 41.638630606426936)
way/144138420-400,400,f,Substation,f,way/144138420,-4.72690575798965,41.3202293602993,ES,POINT (-4.72690575798965 41.3202293602993)
way/144156731-220,220,f,Substation,f,way/144156731,-7.848733469668658,42.35781046410836,ES,POINT (-7.848733469668658 42.35781046410836)
way/144233436-220,220,f,Substation,f,way/144233436,-8.193146977590409,42.15379445391893,ES,POINT (-8.193146977590409 42.153794453918934)
way/144297377-220,220,f,Substation,f,way/144297377,-8.643970006586581,42.58514607897323,ES,POINT (-8.643970006586581 42.58514607897323)
way/144297421-220,220,f,Substation,f,way/144297421,-8.266295492756418,42.60724229152102,ES,POINT (-8.266295492756418 42.60724229152102)
way/144297423-220,220,f,Substation,f,way/144297423,-8.2064853754997,42.54993175152333,ES,POINT (-8.2064853754997 42.54993175152333)
way/144297424-220,220,f,Substation,f,way/144297424,-8.158878944112086,42.39771463110896,ES,POINT (-8.158878944112086 42.397714631108954)
way/144297426-220,220,f,Substation,f,way/144297426,-8.36742927532981,42.49011467442892,ES,POINT (-8.36742927532981 42.49011467442892)
way/144297435-220,220,f,Substation,f,way/144297435,-8.158667775887091,42.74174907207106,ES,POINT (-8.158667775887091 42.74174907207106)
way/144297438-220,220,f,Substation,f,way/144297438,-8.18969991824941,42.85368451490676,ES,POINT (-8.18969991824941 42.85368451490676)
way/144306676-220,220,f,Substation,f,way/144306676,-8.845453576593286,42.83250390918805,ES,POINT (-8.845453576593286 42.83250390918805)
way/144312477-220,220,f,Substation,f,way/144312477,-9.048322339712133,43.10131689741052,ES,POINT (-9.048322339712133 43.10131689741052)
way/144312479-220,220,f,Substation,f,way/144312479,-9.030267556231696,42.89137583380583,ES,POINT (-9.030267556231696 42.89137583380583)
way/144312481-220,220,f,Substation,f,way/144312481,-9.085258478627278,42.98213182233221,ES,POINT (-9.085258478627278 42.98213182233221)
way/144313407-220,220,f,Substation,f,way/144313407,-6.273778948693206,41.9973238940156,ES,POINT (-6.273778948693206 41.9973238940156)
way/144327151-220,220,f,Substation,f,way/144327151,-6.089221151873919,41.49093846815859,ES,POINT (-6.089221151873919 41.49093846815859)
way/144327157-220,220,f,Substation,f,way/144327157,-6.487682370964176,41.255006187982765,ES,POINT (-6.487682370964176 41.255006187982765)
way/144327157-400,400,f,Substation,f,way/144327157,-6.487485198800892,41.2552344455949,ES,POINT (-6.487485198800892 41.2552344455949)
way/144385735-220,220,f,Substation,f,way/144385735,-6.353517962832667,41.38307764914641,ES,POINT (-6.353517962832667 41.38307764914641)
way/144385776-220,220,f,Substation,f,way/144385776,-6.266424799178109,41.4885513709885,ES,POINT (-6.266424799178109 41.4885513709885)
way/144487932-220,220,f,Substation,f,way/144487932,-5.820496843842776,36.67138695953354,ES,POINT (-5.8204968438427755 36.67138695953354)
way/144487932-400,400,f,Substation,f,way/144487932,-5.820307750758306,36.67161471207318,ES,POINT (-5.820307750758306 36.67161471207318)
way/144767090-220,220,f,Substation,f,way/144767090,-6.703228085517992,38.32027141969883,ES,POINT (-6.703228085517992 38.32027141969883)
way/144767090-400,400,f,Substation,f,way/144767090,-6.703038383092075,38.32050052253374,ES,POINT (-6.703038383092075 38.32050052253374)
way/144767096-400,400,f,Substation,f,way/144767096,-6.197887517607821,38.31705244389851,ES,POINT (-6.197887517607821 38.31705244389851)
way/144777809-220,220,f,Substation,f,way/144777809,-0.1780727342297016,39.92860732931517,ES,POINT (-0.1780727342297017 39.92860732931517)
way/144778677-220,220,f,Substation,f,way/144778677,-6.800530331065128,38.71500527169301,ES,POINT (-6.8005303310651275 38.71500527169301)
way/144778695-220,220,f,Substation,f,way/144778695,-6.822624749842433,38.82248859229833,ES,POINT (-6.822624749842433 38.82248859229833)
way/144778698-220,220,f,Substation,f,way/144778698,-6.838193081515623,38.81250388857494,ES,POINT (-6.838193081515623 38.81250388857494)
way/144787749-220,220,f,Substation,f,way/144787749,-5.843563407583616,37.245082052257416,ES,POINT (-5.843563407583616 37.245082052257416)
way/144787749-400,400,f,Substation,f,way/144787749,-5.843373201674448,37.24530973489036,ES,POINT (-5.843373201674448 37.24530973489036)
way/144799209-220,220,f,Substation,f,way/144799209,-5.951903762125056,37.350163331286815,ES,POINT (-5.951903762125056 37.350163331286815)
way/144812118-220,220,f,Substation,f,way/144812118,-5.905888295119979,37.29831206099244,ES,POINT (-5.905888295119979 37.29831206099244)
way/144812135-220,220,f,Substation,f,way/144812135,-5.887541739057649,37.36171002431668,ES,POINT (-5.887541739057649 37.36171002431668)
way/144813618-220,220,f,Substation,f,way/144813618,-6.094489025901916,37.34443164950972,ES,POINT (-6.0944890259019155 37.344431649509715)
way/144827711-220,220,f,Substation,f,way/144827711,-6.266145899623573,37.44029306476157,ES,POINT (-6.266145899623573 37.44029306476157)
way/144909709-400,400,f,Substation,f,way/144909709,-1.4457397799047038,37.76564489711118,ES,POINT (-1.4457397799047038 37.76564489711118)
way/144909722-400,400,f,Substation,f,way/144909722,-1.9080017073118385,36.97825134156294,ES,POINT (-1.9080017073118385 36.97825134156294)
way/144909723-400,400,f,Substation,f,way/144909723,-0.9610922997459732,37.6334104129202,ES,POINT (-0.9610922997459731 37.6334104129202)
way/144915428-220,220,f,Substation,f,way/144915428,-0.9551003970930492,37.564144152146056,ES,POINT (-0.9551003970930492 37.564144152146056)
way/144915428-400,400,f,Substation,f,way/144915428,-0.9548942107996248,37.564362006711775,ES,POINT (-0.9548942107996249 37.564362006711775)
way/144915438-400,400,f,Substation,f,way/144915438,-0.9416108595117856,37.572775314445295,ES,POINT (-0.9416108595117856 37.572775314445295)
way/144922719-220,220,f,Substation,f,way/144922719,-0.8150230048841381,37.8592270190704,ES,POINT (-0.8150230048841381 37.8592270190704)
way/144926472-220,220,f,Substation,f,way/144926472,-0.7656891203267959,38.00030717959119,ES,POINT (-0.7656891203267959 38.00030717959119)
way/144926486-220,220,f,Substation,f,way/144926486,-0.7835600424945879,37.9072557316522,ES,POINT (-0.7835600424945879 37.9072557316522)
way/144931782-400,400,f,Substation,f,way/144931782,-1.007624952652554,39.04145258552305,ES,POINT (-1.007624952652554 39.04145258552305)
way/144933376-400,400,f,Substation,f,way/144933376,-0.9881537887339524,39.45941695626703,ES,POINT (-0.9881537887339523 39.45941695626703)
way/144940509-400,400,f,Substation,f,way/144940509,-0.9705731434335408,39.46595806534308,ES,POINT (-0.9705731434335408 39.46595806534308)
way/144941889-400,400,f,Substation,f,way/144941889,-1.7998145826214111,39.04346819927364,ES,POINT (-1.7998145826214111 39.04346819927364)
way/144942113-400,400,f,Substation,f,way/144942113,-1.6020522946968947,38.76452741539865,ES,POINT (-1.6020522946968947 38.76452741539865)
way/145171008-400,400,f,Substation,f,way/145171008,-1.565102396436206,39.52469918506601,ES,POINT (-1.5651023964362059 39.52469918506601)
way/145302700-220,220,f,Substation,f,way/145302700,0.5709544866698165,41.20436497751663,ES,POINT (0.5709544866698165 41.204364977516626)
way/145302700-400,400,f,Substation,f,way/145302700,0.571175973815466,41.20457897165632,ES,POINT (0.571175973815466 41.20457897165632)
way/145302702-220,220,f,Substation,f,way/145302702,0.430865641797612,41.24224004727194,ES,POINT (0.430865641797612 41.24224004727194)
way/145316518-220,220,f,Substation,f,way/145316518,0.6417123571543013,41.11843537557407,ES,POINT (0.6417123571543013 41.118435375574066)
way/145326592-220,220,f,Substation,f,way/145326592,0.1751507039907988,41.93375690242044,ES,POINT (0.1751507039907988 41.93375690242044)
way/145330286-220,220,f,Substation,f,way/145330286,-1.2864587609325504,40.91466766271472,ES,POINT (-1.2864587609325504 40.91466766271472)
way/145333039-220,220,f,Substation,f,way/145333039,-2.8858159143720528,40.34943601563037,ES,POINT (-2.8858159143720528 40.349436015630374)
way/145337069-220,220,f,Substation,f,way/145337069,-2.707461574490619,42.85621825602406,ES,POINT (-2.707461574490619 42.85621825602406)
way/145337070-220,220,f,Substation,f,way/145337070,-2.6661996866291253,42.86917353725807,ES,POINT (-2.6661996866291253 42.86917353725807)
way/145456406-220,220,f,Substation,f,way/145456406,-4.8123243585829405,37.85804033045805,ES,POINT (-4.8123243585829405 37.85804033045805)
way/145456411-220,220,f,Substation,f,way/145456411,-4.7097760142731335,37.91694751166728,ES,POINT (-4.7097760142731335 37.91694751166728)
way/145461765-220,220,f,Substation,f,way/145461765,-4.193084436080344,38.04867670586037,ES,POINT (-4.193084436080344 38.04867670586037)
way/145461765-400,400,f,Substation,f,way/145461765,-4.192887207867516,38.048901046873134,ES,POINT (-4.192887207867516 38.048901046873134)
way/145466007-220,220,f,Substation,f,way/145466007,-4.124837784380367,38.64685025164232,ES,POINT (-4.124837784380367 38.64685025164232)
way/145466009-220,220,f,Substation,f,way/145466009,-3.987073224254536,38.657213382004166,ES,POINT (-3.987073224254536 38.657213382004166)
way/145478409-220,220,f,Substation,f,way/145478409,-3.996473754593228,38.04310853760609,ES,POINT (-3.9964737545932283 38.04310853760609)
way/145599515-220,220,f,Substation,f,way/145599515,-3.962032305605736,38.94794869947418,ES,POINT (-3.962032305605736 38.94794869947418)
way/145618130-220,220,f,Substation,f,way/145618130,-6.141892713599374,40.18006156344389,ES,POINT (-6.141892713599374 40.18006156344389)
way/145618131-220,220,f,Substation,f,way/145618131,-6.133804088990574,40.219306523673225,ES,POINT (-6.133804088990574 40.219306523673225)
way/145821099-220,220,f,Substation,f,way/145821099,-0.8161393428590955,40.79624348304795,ES,POINT (-0.8161393428590955 40.79624348304795)
way/145823171-220,220,f,Substation,f,way/145823171,-0.8271818133892187,40.77045157249788,ES,POINT (-0.8271818133892187 40.77045157249788)
way/145823172-220,220,f,Substation,f,way/145823172,-0.8497322563828135,40.724054205610905,ES,POINT (-0.8497322563828135 40.724054205610905)
way/145823172-400,400,f,Substation,f,way/145823172,-0.8495170162236705,40.72427130337011,ES,POINT (-0.8495170162236705 40.72427130337011)
way/147559314-220,220,f,Substation,f,way/147559314,-6.421309484966882,42.54313304433966,ES,POINT (-6.421309484966882 42.54313304433966)
way/148347794-220,220,f,Substation,f,way/148347794,2.5493920935260257,39.58428958900909,ES,POINT (2.5493920935260257 39.58428958900909)
way/148380950-220,220,f,Substation,f,way/148380950,-1.8114807217864268,43.33797235847691,ES,POINT (-1.8114807217864268 43.33797235847691)
way/151490968-220,220,f,Substation,f,way/151490968,-6.039506226230152,37.42550091276537,ES,POINT (-6.039506226230152 37.42550091276537)
way/153232112-400,400,f,Substation,f,way/153232112,-1.931292244073336,39.71598744017541,ES,POINT (-1.9312922440733362 39.71598744017541)
way/156435509,250,t,Substation,f,way/156435509,-0.2354476169104305,39.64108480222209,ES,POINT (-0.2354476169104305 39.64108480222209)
way/158620489-220,220,f,Substation,f,way/158620489,2.099166270855544,41.47803877385185,ES,POINT (2.099166270855544 41.47803877385185)
way/158904215-220,220,f,Substation,f,way/158904215,-8.440659177454613,43.34489790551463,ES,POINT (-8.440659177454613 43.34489790551463)
way/158959475-220,220,f,Substation,f,way/158959475,-1.3137246831671776,41.78982809856984,ES,POINT (-1.3137246831671776 41.78982809856984)
way/159930931-220,220,f,Substation,f,way/159930931,-3.215528114521967,42.776973522394734,ES,POINT (-3.215528114521967 42.776973522394734)
way/159930931-400,400,f,Substation,f,way/159930931,-3.215314983610972,42.77719524168795,ES,POINT (-3.2153149836109716 42.77719524168795)
way/164823726-220,220,f,Substation,f,way/164823726,-6.069877797970035,37.48176946114766,ES,POINT (-6.069877797970035 37.48176946114766)
way/165580300-220,220,f,Substation,f,way/165580300,2.027977989742187,41.32528389047814,ES,POINT (2.027977989742187 41.32528389047814)
way/165580300-400,400,f,Substation,f,way/165580300,2.028204744750644,41.32549466874382,ES,POINT (2.028204744750644 41.32549466874382)
way/168357739-400,400,f,Substation,f,way/168357739,-5.182471072581441,39.2913153989416,ES,POINT (-5.182471072581441 39.2913153989416)
way/168358225-400,400,f,Substation,f,way/168358225,-5.589676303191977,39.95042257493642,ES,POINT (-5.589676303191977 39.95042257493642)
way/169523046-220,220,f,Substation,f,way/169523046,1.1242565641193056,41.4047555012775,ES,POINT (1.1242565641193056 41.4047555012775)
way/169523046-400,400,f,Substation,f,way/169523046,1.1244805565990812,41.404968262649504,ES,POINT (1.1244805565990812 41.404968262649504)
way/169528510-220,220,f,Substation,f,way/169528510,1.581926698268063,41.25599651890584,ES,POINT (1.581926698268063 41.25599651890584)
way/169680270-220,220,f,Substation,f,way/169680270,1.291381761077398,41.283394399055126,ES,POINT (1.291381761077398 41.283394399055126)
