id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID
7656,Guixaro,Hydro,Run-Of-River,PP,Spain,0.238,,,,,41.9949228555365,1.8866372870903,,0.0,7.48,0.0,{nan},{'JRC': {'JRC-H3521'}}
7691,Hidrolelectrica El Moli,Hydro,Run-Of-River,PP,Spain,0.43,,,,,41.8550873482575,1.87288672061666,,0.0,5.375,0.0,{nan},{'JRC': {'JRC-H3496'}}
7694,Hilados,Hydro,Run-Of-River,PP,Spain,1.65,,,,,42.3109980580473,2.17055979686938,,0.0,91.76,0.0,{nan},{'JRC': {'JRC-H3557'}}
7705,Iglesies,Hydro,Run-Of-River,PP,Spain,0.128,,,,,42.3101570205899,2.36297539929094,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3613'}}
7706,Illa,Hydro,Run-Of-River,PP,Spain,0.97,,,,,42.0929214215175,2.23013189249532,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3579'}}
7713,Itoiz,Hydro,Reservoir,Store,Spain,198.0,,,,,42.80375,-1.362083,1181.8181818181818,417.0,95.04323146986998,234000.0,{nan},{'JRC': {'JRC-H246'}}
7749,La Barca,Hydro,Reservoir,Store,Spain,53.0,,,,,43.352001,-6.201,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H808'}}
7750,La Bauma,Hydro,Run-Of-River,PP,Spain,0.506,,,,,41.624640176136,1.86675411927731,,0.0,6.31,0.0,{nan},{'JRC': {'JRC-H3489'}}
7751,La Caseta,Hydro,Run-Of-River,PP,Spain,0.45,,,,,42.0843918695417,2.22872370024952,,0.0,4.71,0.0,{nan},{'JRC': {'JRC-H3578'}}
7752,La Corbatera,Hydro,Run-Of-River,PP,Spain,0.202,,,,,41.7809434709046,1.90546069516581,,0.0,8.1,0.0,{nan},{'JRC': {'JRC-H3532'}}
7753,La Cortada,Hydro,Run-Of-River,PP,Spain,0.145,,,,,41.9892276637087,1.96723572490261,,0.0,12.6,0.0,{nan},{'JRC': {'JRC-H3536'}}
7754,La Costa,Hydro,Run-Of-River,PP,Spain,0.1369,,,,,41.9193382741115,1.68388629208411,,0.0,5.74,0.0,{nan},{'JRC': {'JRC-H3447'}}
7755,La Cubia,Hydro,Run-Of-River,PP,Spain,1.097,,,,,42.15340840846905,2.205705736546915,,0.0,20.227,0.0,"{nan, nan}","{'JRC': {'JRC-H3570', 'JRC-H3573'}}"
7756,La Farba,Hydro,Run-Of-River,PP,Spain,1.2,,,,,42.3570339744046,2.17138746753563,,0.0,53.62,0.0,{nan},{'JRC': {'JRC-H3559'}}
7757,La Farga De Bebie,Hydro,Run-Of-River,PP,Spain,1.095,,,,,42.131332076047,2.20609703677882,,0.0,13.9,0.0,{nan},{'JRC': {'JRC-H3572'}}
7758,La Farga Lacambra,Hydro,Run-Of-River,PP,Spain,0.3,,,,,42.0380133251465,2.2402550695255,,0.0,6.3,0.0,{nan},{'JRC': {'JRC-H3582'}}
7759,La Gafa,Hydro,Run-Of-River,PP,Spain,0.65,,,,,42.1665530292197,1.5950001109326,,0.0,109.592,0.0,{nan},{'JRC': {'JRC-H3437'}}
7760,La Gleva,Hydro,Run-Of-River,PP,Spain,0.609,,,,,42.0102431934411,2.24938943259888,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3588'}}
7761,La Grevolosa,Hydro,Run-Of-River,PP,Spain,0.065,,,,,42.2492658899249,2.28932866685204,,0.0,43.2,0.0,{nan},{'JRC': {'JRC-H3600'}}
7762,La Llum,Hydro,Run-Of-River,PP,Spain,0.388,,,,,41.9290539449493,1.6634120585802,,0.0,10.68,0.0,{nan},{'JRC': {'JRC-H3444'}}
7763,La Mambla Oris,Hydro,Run-Of-River,PP,Spain,1.317,,,,,42.0730590019359,2.24046584063192,,0.0,9.621,0.0,{nan},{'JRC': {'JRC-H3583'}}
7764,La Plana,Hydro,Run-Of-River,PP,Spain,0.947,,,,,42.0544065615503,1.87240228944622,,0.0,13.97,0.0,{nan},{'JRC': {'JRC-H3499'}}
7765,La Puda,Hydro,Run-Of-River,PP,Spain,0.4,,,,,42.1519132535292,1.59828927215635,,0.0,59.5,0.0,{nan},{'JRC': {'JRC-H3438'}}
7766,La Rabeia,Hydro,Run-Of-River,PP,Spain,0.23,,,,,41.8766047048725,1.88770526523948,,0.0,5.685,0.0,{nan},{'JRC': {'JRC-H3518'}}
7767,La Sebastiana,Hydro,Run-Of-River,PP,Spain,0.235,,,,,42.21634503212765,2.52482897969355,,0.0,22.899,0.0,"{nan, nan}","{'JRC': {'JRC-H3625', 'JRC-H3624'}}"
7768,La Verneda,Hydro,Run-Of-River,PP,Spain,0.66,,,,,42.1041719497815,2.21704273512859,,0.0,7.018,0.0,{nan},{'JRC': {'JRC-H3576'}}
7780,Les Boades,Hydro,Run-Of-River,PP,Spain,0.492,,,,,41.6895045689714,1.86452286274485,,0.0,7.5,0.0,{nan},{'JRC': {'JRC-H3488'}}
7781,Les Mines Osor,Hydro,Run-Of-River,PP,Spain,0.6551199999999999,,,,,41.950550768119896,2.600943731837655,,0.0,94.62,0.0,"{nan, nan}","{'JRC': {'JRC-H3638', 'JRC-H3635'}}"
7782,Les Rocasses,Hydro,Run-Of-River,PP,Spain,0.497,,,,,42.3015803086351,2.35842133046392,,0.0,15.8,0.0,"{nan, nan}","{'JRC': {'JRC-H3611', 'JRC-H3610'}}"
7787,Llanars,Hydro,Run-Of-River,PP,Spain,1.44,,,,,42.3198300037526,2.33917699050903,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3606'}}
7799,Malagarrida,Hydro,Run-Of-River,PP,Spain,0.663,,,,,41.888663139885,1.7166144008767,,0.0,20.3,0.0,{nan},{'JRC': {'JRC-H3453'}}
7800,Malars,Hydro,Run-Of-River,PP,Spain,0.135,,,,,41.9842340412476,2.29076274249141,,0.0,3.04,0.0,{nan},{'JRC': {'JRC-H3599'}}
7805,Marcetas,Hydro,Run-Of-River,PP,Spain,1.6898,,,,,41.71151442154,1.86877540452802,,0.0,26.984,0.0,{nan},{'JRC': {'JRC-H3491'}}
7808,Mariner,Hydro,Run-Of-River,PP,Spain,1.242,,,,,42.2629830289328,2.36465085780737,,0.0,48.2,0.0,{nan},{'JRC': {'JRC-H3614'}}
7811,Martis,Hydro,Run-Of-River,PP,Spain,0.326,,,,,42.183495363995,2.78119209874098,,0.0,8.23,0.0,{nan},{'JRC': {'JRC-H3649'}}
7814,Matabosch,Hydro,Run-Of-River,PP,Spain,0.286,,,,,42.2933662277662,2.36075492439679,,0.0,12.244,0.0,{nan},{'JRC': {'JRC-H3612'}}
7815,Maurici Roset Riu Greixer,Hydro,Run-Of-River,PP,Spain,0.838,,,,,42.2684854762619,1.85159428254406,,0.0,279.0,0.0,{nan},{'JRC': {'JRC-H3485'}}
7818,Miranda Hc,Hydro,Reservoir,Store,Spain,65.0,,,,,43.291,-6.12,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H702'}}
7819,Mitjans,Hydro,Run-Of-River,PP,Spain,0.11,,,,,42.0137137624838,2.82300692758361,,0.0,2.3,0.0,{nan},{'JRC': {'JRC-H3654'}}
7823,Moli De Guixers Ra,Hydro,Run-Of-River,PP,Spain,0.673,,,,,42.1402015293762,1.67294445680253,,0.0,55.02,0.0,{nan},{'JRC': {'JRC-H3446'}}
7824,Moli De La Coromina,Hydro,Run-Of-River,PP,Spain,0.02,,,,,42.0730254617832,1.8215799167637,,0.0,18.35,0.0,{nan},{'JRC': {'JRC-H3467'}}
7825,Moli De La Corriu,Hydro,Run-Of-River,PP,Spain,0.62,,,,,42.1559799564704,1.67915097084201,,0.0,79.5,0.0,{nan},{'JRC': {'JRC-H3448'}}
7826,Moli Del Casso,Hydro,Run-Of-River,PP,Spain,0.045,,,,,42.2398171203786,1.87227006845437,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3502'}}
7827,Moli Del Foix,Hydro,Run-Of-River,PP,Spain,0.06,,,,,42.0360390265512,1.56333898731471,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3435'}}
7828,Moli Dels Sords,Hydro,Run-Of-River,PP,Spain,0.064,,,,,42.0905217440457,2.82291448082584,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3655'}}
7829,Moli En Sart,Hydro,Run-Of-River,PP,Spain,0.037,,,,,42.3082165007712,2.16330418510412,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3546'}}
7830,Moli En Vinyals,Hydro,Run-Of-River,PP,Spain,0.365,,,,,42.0557241193563,2.96036029959582,,0.0,5.537,0.0,{nan},{'JRC': {'JRC-H3662'}}
7831,Moli Fondo,Hydro,Run-Of-River,PP,Spain,0.0697,,,,,42.214074034759,2.51056196760841,,0.0,12.7,0.0,{nan},{'JRC': {'JRC-H3623'}}
7832,Moli Guell,Hydro,Run-Of-River,PP,Spain,1.2,,,,,42.1881796155588,1.69274650029364,,0.0,118.47,0.0,{nan},{'JRC': {'JRC-H3452'}}
7833,Moli Nou El Molinot,Hydro,Run-Of-River,PP,Spain,0.25,,,,,42.2094216148107,2.65829782207534,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3642'}}
7834,Moli Serradell Merdas,Hydro,Run-Of-River,PP,Spain,0.0047775,,,,,42.2346599249713,2.11836892135464,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3541'}}
7835,Montagut Aeg,Hydro,Run-Of-River,PP,Spain,1.008,,,,,42.2782212606719,2.16017200780078,,0.0,36.07,0.0,{nan},{'JRC': {'JRC-H3543'}}
7837,Monter,Hydro,Run-Of-River,PP,Spain,0.17,,,,,42.0448696334641,2.55464933066744,,0.0,32.487,0.0,{nan},{'JRC': {'JRC-H3629'}}
7838,Montfulla,Hydro,Run-Of-River,PP,Spain,0.296,,,,,41.9700328372696,2.76817748728551,,0.0,4.49,0.0,{nan},{'JRC': {'JRC-H3648'}}
7847,Mulleras,Hydro,Run-Of-River,PP,Spain,0.16,,,,,42.2199385120596,2.55512962700361,,0.0,10.64,0.0,{nan},{'JRC': {'JRC-H3630'}}
7862,Nova Xiberia,Hydro,Run-Of-River,PP,Spain,0.562,,,,,41.8218909577508,1.89538366184019,,0.0,9.55,0.0,{nan},{'JRC': {'JRC-H3526'}}
7863,Nuevo Chorro,Hydro,Reservoir,Store,Spain,13.0,,,,,36.879002,-4.791,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H1633'}}
7874,Orellana,Hydro,Reservoir,Store,Spain,4.0,,,,,38.986,-5.538,5.0,808.0,9.083477155054956,20.0,{nan},{'JRC': {'JRC-H2048'}}
7876,Orfes,Hydro,Run-Of-River,PP,Spain,0.323,,,,,42.1769492156695,2.87970376556643,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3660'}}
7888,Pardines,Hydro,Run-Of-River,PP,Spain,1.28,,,,,42.3143071867995,2.18745611125569,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3563'}}
7889,Parramon,Hydro,Run-Of-River,PP,Spain,0.336,,,,,42.2670358604483,2.15897457769757,,0.0,19.71,0.0,{nan},{'JRC': {'JRC-H3542'}}
7894,Penadrada,Hydro,Reservoir,Store,Spain,38.0,,,,,42.854,-6.459,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H1018'}}
7901,Pintado,Hydro,Reservoir,Store,Spain,41.232,,,,,37.93753,-5.780025,1867.4815677143963,213.0,132.7,77000.0,{nan},{'JRC': {'JRC-H953'}}
7904,Placa Del Mercat,Hydro,Run-Of-River,PP,Spain,0.1,,,,,42.3065916453675,2.16897968979215,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3556'}}
7906,Pont De La Cabreta,Hydro,Run-Of-River,PP,Spain,0.78,,,,,42.250187711361,2.16422915694607,,0.0,34.0,0.0,{nan},{'JRC': {'JRC-H3547'}}
7907,Pont De Vilomara,Hydro,Run-Of-River,PP,Spain,0.523,,,,,41.6999853976667,1.86967455415675,,0.0,7.5,0.0,{nan},{'JRC': {'JRC-H3492'}}
7911,Portabella,Hydro,Run-Of-River,PP,Spain,0.29,,,,,41.9817826193307,2.3082086697038,,0.0,3.49,0.0,{nan},{'JRC': {'JRC-H3603'}}
7912,Portas Las,Hydro,Reservoir,Store,Spain,233.0,,,,,42.11625,-7.212083,3.888412017167382,536.0,141.0,906.0,{nan},{'JRC': {'JRC-H192'}}
7913,Prada,Hydro,Reservoir,Store,Spain,66.0,,,,,42.311001,-7.041,,122.0,664.8,0.0,{nan},{'JRC': {'JRC-H687'}}
7915,Prat Rumi,Hydro,Run-Of-River,PP,Spain,0.16,,,,,42.2949244408357,2.16590631775221,,0.0,12.875,0.0,{nan},{'JRC': {'JRC-H3549'}}
7916,Puig Font,Hydro,Run-Of-River,PP,Spain,0.7,,,,,41.6137736009976,1.84822103368997,,0.0,9.43,0.0,{nan},{'JRC': {'JRC-H3471'}}
7917,Puig Reig,Hydro,Run-Of-River,PP,Spain,0.95,,,,,41.9768258844388,1.88263148900987,,0.0,9.37,0.0,{nan},{'JRC': {'JRC-H3511'}}
7931,Rialb,Hydro,Run-Of-River,PP,Spain,1.0,,,,,42.3336577537201,2.17186434417074,,0.0,56.28,0.0,{nan},{'JRC': {'JRC-H3560'}}
7948,Salt,Hydro,Run-Of-River,PP,Spain,0.29,,,,,41.97631161017625,2.78741887311189,,0.0,9.58,0.0,"{nan, nan}","{'JRC': {'JRC-H3651', 'JRC-H3650'}}"
7949,Salt Agafallops,Hydro,Run-Of-River,PP,Spain,0.145,,,,,42.1895157359143,2.19743689253401,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3567'}}
7950,Salt Angles,Hydro,Run-Of-River,PP,Spain,0.651,,,,,41.9600205391522,2.63438901478918,,0.0,10.27,0.0,{nan},{'JRC': {'JRC-H3640'}}
7951,Salt Ca Alerd,Hydro,Run-Of-River,PP,Spain,0.23,,,,,41.5129065224082,1.69828883683592,,0.0,16.43,0.0,{nan},{'JRC': {'JRC-H3450'}}
7952,Salt Can Comas,Hydro,Run-Of-River,PP,Spain,0.6639999999999999,,,,,41.60054855498775,1.8515579192329696,,0.0,9.81,0.0,"{nan, nan}","{'JRC': {'JRC-H3474', 'JRC-H3473'}}"
7953,Salt Canet La Rabassa,Hydro,Run-Of-River,PP,Spain,0.463,,,,,41.9382858277671,1.62229049812685,,0.0,18.0,0.0,{nan},{'JRC': {'JRC-H3442'}}
7954,Salt De Baga,Hydro,Run-Of-River,PP,Spain,0.665,,,,,42.2578461434999,1.84679246665794,,0.0,48.4,0.0,{nan},{'JRC': {'JRC-H3477'}}
7955,Salt De Freser,Hydro,Run-Of-River,PP,Spain,6.0,,,,,42.364244701937,2.17470520795744,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3561'}}
7956,Salt De Guardiola,Hydro,Run-Of-River,PP,Spain,0.56,,,,,42.21476232499,1.86955387628762,,0.0,24.42,0.0,{nan},{'JRC': {'JRC-H3500'}}
7957,Salt De La Coromina,Hydro,Run-Of-River,PP,Spain,0.47,,,,,42.0442748445561,2.23648307618653,,0.0,4.576,0.0,{nan},{'JRC': {'JRC-H3581'}}
7958,Salt De Les Hortes,Hydro,Run-Of-River,PP,Spain,0.18,,,,,41.7261406560065,1.86776139468573,,0.0,35.92,0.0,{nan},{'JRC': {'JRC-H3490'}}
7959,Salt De Pendis,Hydro,Run-Of-River,PP,Spain,1.085,,,,,42.2579429980147,1.84657247743015,,0.0,101.3,0.0,{nan},{'JRC': {'JRC-H3476'}}
7960,Salt El Calvet,Hydro,Run-Of-River,PP,Spain,0.295,,,,,41.9193259756187,1.67498688864642,,0.0,6.61,0.0,{nan},{'JRC': {'JRC-H3445'}}
7961,Salt Gualba,Hydro,Run-Of-River,PP,Spain,1.591,,,,,41.75120633895705,2.484390860500545,,0.0,774.0,0.0,"{nan, nan}","{'JRC': {'JRC-H3621', 'JRC-H3619'}}"
7964,San Juan,Hydro,Reservoir,Store,Spain,33.0,,,,,40.373001,-4.312,3151.5151515151515,138.0,276.6,104000.0,{nan},{'JRC': {'JRC-H1087'}}
7967,Sant Benet,Hydro,Run-Of-River,PP,Spain,0.377,,,,,41.7430838018587,1.90128145299624,,0.0,8.3,0.0,{nan},{'JRC': {'JRC-H3528'}}
7968,Sant Jaume,Hydro,Run-Of-River,PP,Spain,0.21,,,,,42.2093586933236,2.60504285804616,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3637'}}
7969,Sant Quinti,Hydro,Run-Of-River,PP,Spain,0.265,,,,,42.1781887229596,2.19527953856825,,0.0,5.65,0.0,{nan},{'JRC': {'JRC-H3565'}}
7991,Sentmenat,Hydro,Run-Of-River,PP,Spain,0.363,,,,,42.1645373510327,2.98432277986786,,0.0,9.0,0.0,{nan},{'JRC': {'JRC-H3663'}}
7992,Serinya,Hydro,Run-Of-River,PP,Spain,0.42,,,,,42.1870497558284,2.76592093163208,,0.0,8.9,0.0,{nan},{'JRC': {'JRC-H3647'}}
7993,Serra Balet,Hydro,Run-Of-River,PP,Spain,0.845,,,,,42.2123770237005,2.21585036216528,,0.0,20.3,0.0,"{nan, nan}","{'JRC': {'JRC-H3584', 'JRC-H3564'}}"
7994,Serrassans,Hydro,Run-Of-River,PP,Spain,0.132,,,,,41.8267445094133,1.89153112268465,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3524'}}
7999,Silvon Spain,Hydro,Reservoir,Store,Spain,80.0,,,,,43.353001,-6.871,,96.48,94.6,0.0,{nan},{'JRC': {'JRC-H614'}}
8009,Sorribes,Hydro,Run-Of-River,PP,Spain,0.29,,,,,42.2041848736342,2.17932340974446,,0.0,12.4,0.0,{nan},{'JRC': {'JRC-H3562'}}
8031,Suriatex,Hydro,Run-Of-River,PP,Spain,0.223,,,,,41.8276294056634,1.74966117635269,,0.0,5.0,0.0,{nan},{'JRC': {'JRC-H3458'}}
8038,Teixits Gonfaus,Hydro,Run-Of-River,PP,Spain,0.11,,,,,42.2494571837698,1.86441303134323,,0.0,1.8,0.0,{nan},{'JRC': {'JRC-H3494'}}
8040,Textil Moisa,Hydro,Run-Of-River,PP,Spain,0.375,,,,,41.8301571075993,1.8821393083292,,0.0,4.7,0.0,{nan},{'JRC': {'JRC-H3506'}}
8045,Tranco De Beas,Hydro,Reservoir,Store,Spain,40.0,,,,,38.174999,-2.796,4375.0,498.0,94.0,175000.0,{nan},{'JRC': {'JRC-H967'}}
8048,Travy Vilert,Hydro,Run-Of-River,PP,Spain,0.272,,,,,42.1748767632952,2.82922973636617,,0.0,6.0,0.0,{nan},{'JRC': {'JRC-H3658'}}
8049,Tregura,Hydro,Run-Of-River,PP,Spain,4.436,,,,,42.3417425828128,2.29690738903278,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H3602'}}
8063,Urdiceto,Hydro,Pumped Storage,Store,Spain,7.1,,,,,42.6334211,0.218018,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H1879'}}
8071,Valls La Ribera,Hydro,Run-Of-River,PP,Spain,0.16,,,,,41.8351134313912,1.73072786698142,,0.0,8.6,0.0,{nan},{'JRC': {'JRC-H3455'}}
8076,Vila Junvinya Finca Registral Numero,Hydro,Run-Of-River,PP,Spain,0.037,,,,,42.210955197677,2.50783599234551,,0.0,11.6,0.0,{nan},{'JRC': {'JRC-H3622'}}
8077,Viladomiu Nou,Hydro,Run-Of-River,PP,Spain,0.36,,,,,42.0026773020169,1.8866228447021,,0.0,6.99,0.0,{nan},{'JRC': {'JRC-H3522'}}
8078,Vilafruns,Hydro,Run-Of-River,PP,Spain,0.258,,,,,41.8418238042731,1.87967184845674,,0.0,7.6,0.0,{nan},{'JRC': {'JRC-H3503'}}
8079,Vilanna,Hydro,Run-Of-River,PP,Spain,0.44,,,,,41.9726567811041,2.68607093127446,,0.0,7.77,0.0,{nan},{'JRC': {'JRC-H3644'}}
8081,Villanua,Hydro,Reservoir,Store,Spain,13.0,,,,,42.706001,-0.52,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H1631'}}
8480,Zujar,Hydro,Reservoir,Store,Spain,28.0,,,,,38.917,-5.479,,0.0,0.0,0.0,{nan},{'JRC': {'JRC-H1186'}}
8852,As Pontes,Hard Coal,,PP,Spain,1353.40345223474,,1976.0,,,43.4433,-7.8608,,0.0,0.0,0.0,{nan},{'BEYONDCOAL': {'BEYOND-ES-7'}}
8857,Compostilla,Lignite,,PP,Spain,0.0,,1961.0,,2020.0,42.6275,-6.5633,,0.0,0.0,0.0,{nan},{'BEYONDCOAL': {'BEYOND-ES-27'}}
8900,Abanilla Solar,Solar,PV,PP,Spain,5.0,,2008.0,,,38.1898,-1.01,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010567'}}
8906,Abenojar Solar,Solar,PV,PP,Spain,5.3,,2008.0,,,38.898,-4.366,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010520'}}
8911,Abertura Solar Farm,Solar,PV,PP,Spain,23.0,,2008.0,,,39.2226,-5.7853,,0.0,0.0,0.0,{nan},{'GEM': {'G100000806742'}}
8916,Ablitas Solar,Solar,PV,PP,Spain,8.8,,2011.0,,,42.006,-1.692,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010589'}}
8917,Ablitas Wind Farm,Wind,Onshore,PP,Spain,40.0,,2020.0,,,41.9682,-1.5563,,0.0,0.0,0.0,{nan},{'GEM': {'G100000917580'}}
8932,Abuela Santa Ana Wind Farm,Wind,Onshore,PP,Spain,62.0,,2008.0,,,39.0531,-1.5016,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000911420', 'G100000918360'}}"
8933,Abuzaderas Solar,Solar,PV,PP,Spain,5.0,,2009.0,,,38.7642,-1.7791,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010461'}}
8935,Acampo Arias Wind Farm,Wind,Onshore,PP,Spain,48.0,,2004.0,,,41.5492,-0.7845333333333334,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000913893', 'G100000911421', 'G100000913892'}}"
8936,Acampo Armijo Wind Farm,Wind,Onshore,PP,Spain,18.0,,2001.0,,,41.522,-0.899,,0.0,0.0,0.0,{nan},{'GEM': {'G100000913894'}}
8937,Acampo Arpal Solar Farm,Solar,PV,PP,Spain,9.2,,2023.0,,,41.649,-0.8919,,0.0,0.0,0.0,{nan},{'GEM': {'G100000827396'}}
8938,Acampo Sancho Wind Farm,Wind,Onshore,PP,Spain,36.0,,2024.0,,,41.5722,-0.7424,,0.0,0.0,0.0,{nan},{'GEM': {'G100000917968'}}
8953,Actiu Technological Park Solar,Solar,PV,PP,Spain,5.2,,2008.0,,,38.6057,-0.6586,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010639'}}
8959,Adolfo Suarez Madrid Barajas Airport Solar Farm,Solar,PV,PP,Spain,14.7,,,,,40.49415,-3.55735,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000827399', 'G100001011735'}}"
8960,Adrano Wind Farm,Wind,Onshore,PP,Spain,22.0,,2001.0,,,42.9101,-9.04,,0.0,0.0,0.0,{nan},{'GEM': {'G100000915065'}}
8980,Ager Solar,Solar,PV,PP,Spain,11.4,,2008.0,,,38.328,-6.688,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010483'}}
9002,Agripa Solar Farm,Solar,PV,PP,Spain,184.7,,2022.0,,,39.2774,-6.2734,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100000827736', 'G100000827403', 'G100000828159', 'G100000827405'}}"
9019,Aizkibel Wind Farm,Wind,Onshore,PP,Spain,13.0,,2002.0,,,42.7203,-1.6947,,0.0,0.0,0.0,{nan},{'GEM': {'G100000912254'}}
9030,Alabe Cuadramon Wind Farm,Wind,Onshore,PP,Spain,19.0,,2000.0,,,43.4401,-7.4201,,0.0,0.0,0.0,{nan},{'GEM': {'G100000914322'}}
9031,Alabe Villarrubia,Natural Gas,CCGT,CHP,Spain,24.977,,1996.0,,,39.98555,-3.36898,,0.0,0.0,0.0,{nan},{'GEM': {'L100000400646'}}
9032,Alaiz Wind Farm,Wind,Onshore,PP,Spain,26.0,,1999.0,,,42.6801,-1.5801,,0.0,0.0,0.0,{nan},{'GEM': {'G100000915896'}}
9035,Alarcos Solar Farm,Solar,PV,PP,Spain,50.0,,2020.0,,,38.936,-3.9897,,0.0,0.0,0.0,{nan},{'GEM': {'G100000806845'}}
9038,Albacete Casa Grande Solar,Solar,PV,PP,Spain,10.0,,2008.0,,,39.044,-1.976,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010462'}}
9039,Albacete Cis Solar,Solar,PV,PP,Spain,9.6,,2008.0,,,38.9537,-2.04165,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010814', 'G100001010463'}}"
9040,Albacete Solar,Solar,PV,PP,Spain,2.9,,,,,39.0775,-2.0679,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011197'}}
9041,Albacete Solar,Solar,PV,PP,Spain,5.0,,,,,39.07955,-1.73595,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011078', 'G100001011006'}}"
9042,Albacete Solar,Solar,PV,PP,Spain,13.6,,2008.0,,,39.0445,-1.80075,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010464', 'G100001011312'}}"
9043,Albacete Solar,Solar,PV,PP,Spain,5.0,,,,,38.96585,-1.96735,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010960', 'G100001010919'}}"
9044,Albacete Solar,Solar,PV,PP,Spain,1.7,,,,,38.8789,-2.0405,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010907'}}
9045,Albacete Solar,Solar,PV,PP,Spain,2.0,,,,,38.9448,-1.8229,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010981'}}
9048,Albeniz Solar Farm,Solar,PV,PP,Spain,50.0,,2022.0,,,36.8476,-2.4499,,0.0,0.0,0.0,{nan},{'GEM': {'G100000827408'}}
9062,Alcala De Guadaira Solar Park,Solar,PV,PP,Spain,149.0,,2020.0,,,37.3563,-5.8171,,0.0,0.0,0.0,{nan},{'GEM': {'G100000806555'}}
9063,Alcala De Los Gazules Solar Farm,Solar,PV,PP,Spain,165.9,,2023.0,,,36.46355,-5.7259,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100000827733', 'G100000827732', 'G100000827410', 'G100000827411'}}"
9067,Alcantarilla Area Metropolitana De Murcia Solar,Solar,PV,PP,Spain,2.7,,,,,37.9903,-1.2572,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011720'}}
9068,Alcarama Wind Farm,Wind,Onshore,PP,Spain,45.0,,2003.0,,,42.0036,-2.0462,,0.0,0.0,0.0,{nan},{'GEM': {'G100000917970'}}
9070,Alcaudete Solar,Solar,PV,PP,Spain,7.2,,2008.0,,,37.571,-4.093,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010557'}}
9073,Alcolea Solar,Solar,PV,PP,Spain,9.3,,2008.0,,,37.92,-4.673,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010528'}}
9074,Alconchel Solar,Solar,PV,PP,Spain,10.0,,2008.0,,,38.523,-7.06,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010485'}}
9075,Alconchel Solar Farm,Solar,PV,PP,Spain,27.3,,2008.0,,,39.61535,-2.8014,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000827416', 'G100000827644'}}"
9076,Alcores Solar Farm,Solar,PV,PP,Spain,62.0,,2019.0,,,37.444500000000005,-5.7955000000000005,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000806950', 'G100000806662'}}"
